datetime,ward,bed_type,total_beds,staffed_beds,occupied_beds,closed_beds,hospital
14/12/2024,HDU,HDU,11,9,7,2,hos_5d4a7c5b
14/12/2024,HDU,HDU,11,9,7,2,hos_36449bcd
15/12/2024,HDU,HDU,11,9,7,2,hos_5d4a7c5b
17/12/2024,HDU,HDU,11,9,7,2,hos_53affa52
21/12/2024,HDU,HDU,11,9,7,2,hos_53affa52
25/12/2024,HDU,HDU,11,9,7,2,hos_53affa52
25/12/2024,HDU,HDU,11,9,7,2,hos_349f8e39
27/12/2024,HDU,HDU,11,9,7,2,hos_349f8e39
29/12/2024,HDU,HDU,11,9,7,2,hos_349f8e39
5/1/2025,HDU,HDU,11,9,7,2,hos_53affa52
5/1/2025,HDU,HDU,11,9,7,2,hos_349f8e39
8/1/2025,HDU,HDU,11,9,7,2,hos_36449bcd
11/1/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
11/1/2025,HDU,HDU,11,9,7,2,hos_93421f40
11/1/2025,HDU,HDU,11,9,7,2,hos_349f8e39
12/1/2025,HDU,HDU,11,9,7,2,hos_93421f40
15/1/2025,HDU,HDU,11,9,7,2,hos_53affa52
16/1/2025,HDU,HDU,11,9,7,2,hos_36449bcd
25/1/2025,HDU,HDU,11,9,7,2,hos_36449bcd
26/1/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
27/1/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
27/1/2025,HDU,HDU,11,9,7,2,hos_36449bcd
16/2/2025,HDU,HDU,11,9,7,2,hos_93421f40
16/2/2025,HDU,HDU,11,9,7,2,hos_349f8e39
22/2/2025,HDU,HDU,11,9,7,2,hos_53affa52
23/2/2025,HDU,HDU,11,9,7,2,hos_53affa52
2/3/2025,HDU,HDU,11,9,7,2,hos_36449bcd
3/3/2025,HDU,HDU,11,9,7,2,hos_349f8e39
5/3/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
6/3/2025,HDU,HDU,11,9,7,2,hos_36449bcd
14/3/2025,HDU,HDU,11,9,7,2,hos_349f8e39
15/3/2025,HDU,HDU,11,9,7,2,hos_93421f40
16/3/2025,HDU,HDU,11,9,7,2,hos_349f8e39
18/3/2025,HDU,HDU,11,9,7,2,hos_93421f40
22/3/2025,HDU,HDU,11,9,7,2,hos_36449bcd
23/3/2025,HDU,HDU,11,9,7,2,hos_36449bcd
28/3/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
30/3/2025,HDU,HDU,11,9,7,2,hos_53affa52
2/4/2025,HDU,HDU,11,9,7,2,hos_93421f40
2/4/2025,HDU,HDU,11,9,7,2,hos_349f8e39
5/4/2025,HDU,HDU,11,9,7,2,hos_53affa52
6/4/2025,HDU,HDU,11,9,7,2,hos_53affa52
6/4/2025,HDU,HDU,11,9,7,2,hos_349f8e39
12/4/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
12/4/2025,HDU,HDU,11,9,7,2,hos_36449bcd
13/4/2025,HDU,HDU,11,9,7,2,hos_36449bcd
18/4/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
19/4/2025,HDU,HDU,11,9,7,2,hos_349f8e39
21/4/2025,HDU,HDU,11,9,7,2,hos_349f8e39
22/4/2025,HDU,HDU,11,9,7,2,hos_93421f40
25/4/2025,HDU,HDU,11,9,7,2,hos_349f8e39
26/4/2025,HDU,HDU,11,9,7,2,hos_36449bcd
26/4/2025,HDU,HDU,11,9,7,2,hos_93421f40
27/4/2025,HDU,HDU,11,9,7,2,hos_36449bcd
27/4/2025,HDU,HDU,11,9,7,2,hos_93421f40
30/4/2025,HDU,HDU,11,9,7,2,hos_53affa52
4/5/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
4/5/2025,HDU,HDU,11,9,7,2,hos_93421f40
7/5/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
11/5/2025,HDU,HDU,11,9,7,2,hos_93421f40
11/5/2025,HDU,HDU,11,9,7,2,hos_349f8e39
13/5/2025,HDU,HDU,11,9,7,2,hos_349f8e39
17/5/2025,HDU,HDU,11,9,7,2,hos_93421f40
19/5/2025,HDU,HDU,11,9,7,2,hos_349f8e39
25/5/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
28/5/2025,HDU,HDU,11,9,7,2,hos_53affa52
31/5/2025,HDU,HDU,11,9,7,2,hos_36449bcd
7/6/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
7/6/2025,HDU,HDU,11,9,7,2,hos_36449bcd
8/6/2025,HDU,HDU,11,9,7,2,hos_36449bcd
21/6/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
21/6/2025,HDU,HDU,11,9,7,2,hos_349f8e39
25/6/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
27/6/2025,HDU,HDU,11,9,7,2,hos_349f8e39
28/6/2025,HDU,HDU,11,9,7,2,hos_53affa52
29/6/2025,HDU,HDU,11,9,7,2,hos_53affa52
29/6/2025,HDU,HDU,11,9,7,2,hos_36449bcd
5/7/2025,HDU,HDU,11,9,7,2,hos_53affa52
5/7/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
5/7/2025,HDU,HDU,11,9,7,2,hos_36449bcd
5/7/2025,HDU,HDU,11,9,7,2,hos_93421f40
16/7/2025,HDU,HDU,11,9,7,2,hos_36449bcd
19/7/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
19/7/2025,HDU,HDU,11,9,7,2,hos_93421f40
19/7/2025,HDU,HDU,11,9,7,2,hos_349f8e39
21/7/2025,HDU,HDU,11,9,7,2,hos_93421f40
22/7/2025,HDU,HDU,11,9,7,2,hos_93421f40
25/7/2025,HDU,HDU,11,9,7,2,hos_36449bcd
26/7/2025,HDU,HDU,11,9,7,2,hos_53affa52
26/7/2025,HDU,HDU,11,9,7,2,hos_36449bcd
27/7/2025,HDU,HDU,11,9,7,2,hos_53affa52
3/8/2025,HDU,HDU,11,9,7,2,hos_36449bcd
3/8/2025,HDU,HDU,11,9,7,2,hos_349f8e39
9/8/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
23/8/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
24/8/2025,HDU,HDU,11,9,7,2,hos_53affa52
24/8/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
30/8/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
30/8/2025,HDU,HDU,11,9,7,2,hos_349f8e39
1/9/2025,HDU,HDU,11,9,7,2,hos_349f8e39
7/9/2025,HDU,HDU,11,9,7,2,hos_53affa52
13/9/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
19/9/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
20/9/2025,HDU,HDU,11,9,7,2,hos_349f8e39
21/9/2025,HDU,HDU,11,9,7,2,hos_93421f40
24/9/2025,HDU,HDU,11,9,7,2,hos_349f8e39
25/9/2025,HDU,HDU,11,9,7,2,hos_349f8e39
30/9/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
30/9/2025,HDU,HDU,11,9,7,2,hos_93421f40
30/9/2025,HDU,HDU,11,9,7,2,hos_349f8e39
4/10/2025,HDU,HDU,11,9,7,2,hos_93421f40
5/10/2025,HDU,HDU,11,9,7,2,hos_93421f40
11/10/2025,HDU,HDU,11,9,7,2,hos_349f8e39
12/10/2025,HDU,HDU,11,9,7,2,hos_53affa52
12/10/2025,HDU,HDU,11,9,7,2,hos_349f8e39
16/10/2025,HDU,HDU,11,9,7,2,hos_36449bcd
18/10/2025,HDU,HDU,11,9,7,2,hos_53affa52
18/10/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
20/10/2025,HDU,HDU,11,9,7,2,hos_53affa52
26/10/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
30/10/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
1/11/2025,HDU,HDU,11,9,7,2,hos_53affa52
2/11/2025,HDU,HDU,11,9,7,2,hos_93421f40
8/11/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
8/11/2025,HDU,HDU,11,9,7,2,hos_36449bcd
9/11/2025,HDU,HDU,11,9,7,2,hos_93421f40
16/11/2025,HDU,HDU,11,9,7,2,hos_93421f40
19/11/2025,HDU,HDU,11,9,7,2,hos_349f8e39
22/11/2025,HDU,HDU,11,9,7,2,hos_93421f40
22/11/2025,HDU,HDU,11,9,7,2,hos_349f8e39
23/11/2025,HDU,HDU,11,9,7,2,hos_36449bcd
25/11/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
29/11/2025,HDU,HDU,11,9,7,2,hos_36449bcd
30/11/2025,HDU,HDU,11,9,7,2,hos_53affa52
30/11/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
6/12/2025,HDU,HDU,11,9,7,2,hos_53affa52
7/12/2025,HDU,HDU,11,9,7,2,hos_36449bcd
7/12/2025,HDU,HDU,11,9,7,2,hos_349f8e39
14/12/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
19/12/2025,HDU,HDU,11,9,7,2,hos_5d4a7c5b
21/12/2025,HDU,HDU,11,9,7,2,hos_349f8e39
27/12/2025,HDU,HDU,11,9,7,2,hos_349f8e39
28/12/2025,HDU,HDU,11,9,7,2,hos_36449bcd
28/12/2025,HDU,HDU,11,9,7,2,hos_349f8e39
8/1/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
11/1/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
13/1/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
14/1/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
21/1/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
21/1/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
27/1/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
28/1/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
11/2/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
18/2/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
18/2/2024,HDU,HDU,12,11,7,1,hos_84bce2da
21/2/2024,HDU,HDU,12,11,7,1,hos_84bce2da
24/2/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
20/3/2024,HDU,HDU,12,11,7,1,hos_84bce2da
23/3/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
23/3/2024,HDU,HDU,12,11,7,1,hos_84bce2da
24/3/2024,HDU,HDU,12,11,7,1,hos_84bce2da
30/3/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
31/3/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
31/3/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
31/3/2024,HDU,HDU,12,11,7,1,hos_84bce2da
13/4/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
29/4/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
2/5/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
10/5/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
11/5/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
18/5/2024,HDU,HDU,12,11,7,1,hos_84bce2da
19/5/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
19/5/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
26/5/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
8/6/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
8/6/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
8/6/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
11/6/2024,HDU,HDU,12,11,7,1,hos_84bce2da
14/6/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
15/6/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
16/6/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
16/6/2024,HDU,HDU,12,11,7,1,hos_84bce2da
29/6/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
29/6/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
30/6/2024,HDU,HDU,12,11,7,1,hos_84bce2da
30/6/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
13/7/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
20/7/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
21/7/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
21/7/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
23/7/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
27/7/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
28/7/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
29/7/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
31/7/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
2/8/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
3/8/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
10/8/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
11/8/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
24/8/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
27/8/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
31/8/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
7/9/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
8/9/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
15/9/2024,HDU,HDU,12,11,7,1,hos_84bce2da
16/9/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
22/9/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
27/9/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
29/9/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
6/10/2024,HDU,HDU,12,11,7,1,hos_3bb2864c
6/10/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
6/10/2024,HDU,HDU,12,11,7,1,hos_84bce2da
15/10/2024,HDU,HDU,12,11,7,1,hos_84bce2da
19/10/2024,HDU,HDU,12,11,7,1,hos_84bce2da
20/10/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
21/10/2024,HDU,HDU,12,11,7,1,hos_84bce2da
31/10/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
2/11/2024,HDU,HDU,12,11,7,1,hos_84bce2da
6/11/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
9/11/2024,HDU,HDU,12,11,7,1,hos_84bce2da
10/11/2024,HDU,HDU,12,11,7,1,hos_0ba280c9
16/11/2024,HDU,HDU,12,11,7,1,hos_84bce2da
29/11/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
11/12/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
14/12/2024,HDU,HDU,12,11,7,1,hos_84bce2da
16/12/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
16/12/2024,HDU,HDU,12,11,7,1,hos_ed803e4f
26/12/2024,HDU,HDU,12,11,7,1,hos_4dc5eb09
1/1/2025,HDU,HDU,12,11,7,1,hos_84bce2da
1/1/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
5/1/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
11/1/2025,HDU,HDU,12,11,7,1,hos_84bce2da
11/1/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
12/1/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
15/1/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
1/2/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
1/2/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
2/2/2025,HDU,HDU,12,11,7,1,hos_84bce2da
2/2/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
8/2/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
9/2/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
15/2/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
16/2/2025,HDU,HDU,12,11,7,1,hos_84bce2da
22/2/2025,HDU,HDU,12,11,7,1,hos_84bce2da
22/2/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
23/2/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
23/2/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
1/3/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
1/3/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
2/3/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
8/3/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
8/3/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
9/3/2025,HDU,HDU,12,11,7,1,hos_84bce2da
9/3/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
15/3/2025,HDU,HDU,12,11,7,1,hos_84bce2da
5/4/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
6/4/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
12/4/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
20/4/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
22/4/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
27/4/2025,HDU,HDU,12,11,7,1,hos_84bce2da
3/5/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
6/5/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
10/5/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
11/5/2025,HDU,HDU,12,11,7,1,hos_84bce2da
11/5/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
17/5/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
17/5/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
18/5/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
24/5/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
28/5/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
1/6/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
11/6/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
14/6/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
15/6/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
20/6/2025,HDU,HDU,12,11,7,1,hos_84bce2da
21/6/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
25/6/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
2/7/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
4/7/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
8/7/2025,HDU,HDU,12,11,7,1,hos_84bce2da
15/7/2025,HDU,HDU,12,11,7,1,hos_84bce2da
17/7/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
20/7/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
26/7/2025,HDU,HDU,12,11,7,1,hos_84bce2da
26/7/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
26/7/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
27/7/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
4/8/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
24/8/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
30/8/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
30/8/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
5/9/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
6/9/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
7/9/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
8/9/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
13/9/2025,HDU,HDU,12,11,7,1,hos_84bce2da
18/9/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
27/9/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
28/9/2025,HDU,HDU,12,11,7,1,hos_84bce2da
4/10/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
11/10/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
16/10/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
18/10/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
19/10/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
1/11/2025,HDU,HDU,12,11,7,1,hos_84bce2da
8/11/2025,HDU,HDU,12,11,7,1,hos_84bce2da
10/11/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
15/11/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
23/11/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
23/11/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
23/11/2025,HDU,HDU,12,11,7,1,hos_0ba280c9
7/12/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
14/12/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
20/12/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
25/12/2025,HDU,HDU,12,11,7,1,hos_4dc5eb09
25/12/2025,HDU,HDU,12,11,7,1,hos_ed803e4f
28/12/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
30/12/2025,HDU,HDU,12,11,7,1,hos_3bb2864c
8/1/2024,HDU,HDU,10,8,7,2,hos_aadbb299
12/1/2024,HDU,HDU,9,8,7,1,hos_407cbac6
17/1/2024,HDU,HDU,10,8,7,2,hos_0761b0f7
27/1/2024,HDU,HDU,9,8,7,1,hos_16a75835
9/3/2024,HDU,HDU,10,8,7,2,hos_aadbb299
1/4/2024,HDU,HDU,9,8,7,1,hos_16a75835
21/4/2024,HDU,HDU,10,8,7,2,hos_dc61b3bf
23/4/2024,HDU,HDU,9,8,7,1,hos_407cbac6
2/6/2024,HDU,HDU,10,8,7,2,hos_0761b0f7
2/6/2024,HDU,HDU,10,8,7,2,hos_aadbb299
3/7/2024,HDU,HDU,9,8,7,1,hos_407cbac6
12/7/2024,HDU,HDU,10,8,7,2,hos_dc61b3bf
3/8/2024,HDU,HDU,10,8,7,2,hos_dc61b3bf
6/9/2024,HDU,HDU,10,8,7,2,hos_dc61b3bf
7/9/2024,HDU,HDU,10,8,7,2,hos_aadbb299
20/9/2024,HDU,HDU,10,8,7,2,hos_dc61b3bf
4/10/2024,HDU,HDU,9,8,7,1,hos_407cbac6
6/10/2024,HDU,HDU,10,8,7,2,hos_0761b0f7
12/10/2024,HDU,HDU,9,8,7,1,hos_407cbac6
19/10/2024,HDU,HDU,9,8,7,1,hos_16a75835
9/11/2024,HDU,HDU,9,8,7,1,hos_5ea2c50a
15/1/2025,HDU,HDU,10,8,7,2,hos_0761b0f7
30/1/2025,HDU,HDU,9,8,7,1,hos_407cbac6
2/2/2025,HDU,HDU,9,8,7,1,hos_407cbac6
5/2/2025,HDU,HDU,9,8,7,1,hos_16a75835
23/2/2025,HDU,HDU,10,8,7,2,hos_aadbb299
16/4/2025,HDU,HDU,9,8,7,1,hos_5ea2c50a
21/5/2025,HDU,HDU,10,8,7,2,hos_dc61b3bf
24/5/2025,HDU,HDU,10,8,7,2,hos_aadbb299
27/5/2025,HDU,HDU,9,8,7,1,hos_407cbac6
3/6/2025,HDU,HDU,9,8,7,1,hos_5ea2c50a
26/6/2025,HDU,HDU,10,8,7,2,hos_aadbb299
7/7/2025,HDU,HDU,10,8,7,2,hos_aadbb299
9/7/2025,HDU,HDU,10,8,7,2,hos_aadbb299
13/8/2025,HDU,HDU,9,8,7,1,hos_5ea2c50a
16/9/2025,HDU,HDU,10,8,7,2,hos_dc61b3bf
28/9/2025,HDU,HDU,9,8,7,1,hos_5ea2c50a
4/10/2025,HDU,HDU,9,8,7,1,hos_407cbac6
11/10/2025,HDU,HDU,9,8,7,1,hos_5ea2c50a
19/10/2025,HDU,HDU,9,8,7,1,hos_16a75835
26/12/2025,HDU,HDU,11,10,5,1,hos_53affa52
1/1/2024,HDU,HDU,12,9,5,3,hos_4dc5eb09
1/1/2024,HDU,HDU,10,9,5,1,hos_aadbb299
20/1/2024,HDU,HDU,10,9,5,1,hos_dc61b3bf
21/1/2024,HDU,HDU,12,9,5,3,hos_4dc5eb09
3/2/2024,HDU,HDU,12,9,5,3,hos_ed803e4f
24/2/2024,HDU,HDU,10,9,5,1,hos_0761b0f7
6/4/2024,HDU,HDU,12,9,5,3,hos_4dc5eb09
14/4/2024,HDU,HDU,12,9,5,3,hos_4dc5eb09
18/5/2024,HDU,HDU,10,9,5,1,hos_dc61b3bf
25/5/2024,HDU,HDU,10,9,5,1,hos_aadbb299
22/6/2024,HDU,HDU,12,9,5,3,hos_3bb2864c
7/7/2024,HDU,HDU,10,9,5,1,hos_aadbb299
21/7/2024,HDU,HDU,12,9,5,3,hos_84bce2da
27/7/2024,HDU,HDU,10,9,5,1,hos_0761b0f7
3/8/2024,HDU,HDU,12,9,5,3,hos_0ba280c9
18/8/2024,HDU,HDU,10,9,5,1,hos_dc61b3bf
25/8/2024,HDU,HDU,10,9,5,1,hos_0761b0f7
1/9/2024,HDU,HDU,12,9,5,3,hos_ed803e4f
8/9/2024,HDU,HDU,10,9,5,1,hos_dc61b3bf
28/9/2024,HDU,HDU,12,9,5,3,hos_ed803e4f
29/9/2024,HDU,HDU,12,9,5,3,hos_84bce2da
12/10/2024,HDU,HDU,10,9,5,1,hos_dc61b3bf
19/10/2024,HDU,HDU,10,9,5,1,hos_dc61b3bf
27/10/2024,HDU,HDU,12,9,5,3,hos_84bce2da
2/11/2024,HDU,HDU,10,9,5,1,hos_dc61b3bf
16/11/2024,HDU,HDU,10,9,5,1,hos_aadbb299
23/11/2024,HDU,HDU,12,9,5,3,hos_84bce2da
24/11/2024,HDU,HDU,12,9,5,3,hos_ed803e4f
25/12/2024,HDU,HDU,12,9,5,3,hos_3bb2864c
26/12/2024,HDU,HDU,12,9,5,3,hos_3bb2864c
26/12/2024,HDU,HDU,10,9,5,1,hos_aadbb299
4/1/2025,HDU,HDU,10,9,5,1,hos_0761b0f7
12/1/2025,HDU,HDU,10,9,5,1,hos_aadbb299
19/1/2025,HDU,HDU,10,9,5,1,hos_aadbb299
8/2/2025,HDU,HDU,12,9,5,3,hos_84bce2da
1/3/2025,HDU,HDU,10,9,5,1,hos_aadbb299
2/3/2025,HDU,HDU,12,9,5,3,hos_0ba280c9
30/3/2025,HDU,HDU,12,9,5,3,hos_0ba280c9
13/4/2025,HDU,HDU,12,9,5,3,hos_3bb2864c
27/4/2025,HDU,HDU,12,9,5,3,hos_ed803e4f
11/5/2025,HDU,HDU,10,9,5,1,hos_dc61b3bf
11/5/2025,HDU,HDU,12,9,5,3,hos_0ba280c9
17/5/2025,HDU,HDU,12,9,5,3,hos_4dc5eb09
24/5/2025,HDU,HDU,10,9,5,1,hos_dc61b3bf
1/6/2025,HDU,HDU,10,9,5,1,hos_0761b0f7
7/6/2025,HDU,HDU,12,9,5,3,hos_3bb2864c
22/6/2025,HDU,HDU,12,9,5,3,hos_84bce2da
29/6/2025,HDU,HDU,12,9,5,3,hos_4dc5eb09
5/7/2025,HDU,HDU,12,9,5,3,hos_ed803e4f
6/7/2025,HDU,HDU,12,9,5,3,hos_84bce2da
26/8/2025,HDU,HDU,10,9,5,1,hos_0761b0f7
13/9/2025,HDU,HDU,10,9,5,1,hos_aadbb299
4/10/2025,HDU,HDU,12,9,5,3,hos_4dc5eb09
7/10/2025,HDU,HDU,10,9,5,1,hos_0761b0f7
18/10/2025,HDU,HDU,10,9,5,1,hos_aadbb299
1/11/2025,HDU,HDU,10,9,5,1,hos_dc61b3bf
1/11/2025,HDU,HDU,12,9,5,3,hos_0ba280c9
2/11/2025,HDU,HDU,10,9,5,1,hos_aadbb299
22/11/2025,HDU,HDU,10,9,5,1,hos_dc61b3bf
23/11/2025,HDU,HDU,12,9,5,3,hos_84bce2da
6/12/2025,HDU,HDU,12,9,5,3,hos_3bb2864c
13/12/2025,HDU,HDU,10,9,5,1,hos_0761b0f7
25/12/2025,HDU,HDU,10,9,5,1,hos_aadbb299
26/12/2025,HDU,HDU,12,9,5,3,hos_0ba280c9
26/12/2025,HDU,HDU,12,9,5,3,hos_ed803e4f
1/1/2024,HDU,HDU,11,9,5,2,hos_53affa52
